1,1,150.58874157691474,5.479764938354492
1,2,162.85878882805375,4.264048099517822
1,3,158.79934457777674,5.458725929260254
1,4,146.59424520543536,4.022278070449829
1,5,152.63035126570713,6.40519905090332
1,6,159.13941099653937,9.63169288635254
1,7,150.6934651405887,4.547558784484863
1,8,159.30162636640267,4.951942920684815
1,9,172.59493036905198,4.430185079574585
1,10,156.28890777845345,5.175724983215332
1,11,156.40923997429397,5.54559588432312
1,12,164.4021478201455,5.334035873413086
1,13,151.16171879220732,5.87312912940979
1,14,162.85995822045095,5.66380500793457
1,15,154.84046198491558,6.058164834976196
1,16,161.74875072782882,9.314422130584717
1,17,156.63717956996803,6.70189905166626
1,18,156.2817065104051,7.066083908081055
1,19,145.60769153004867,6.920017957687378
1,20,153.68421325905865,6.257830858230591
1,21,157.73167678862532,7.908339977264404
1,22,157.0763706442924,7.056306838989258
1,23,158.84735700511078,7.567615985870361
1,24,161.15550302019966,7.460982084274292
1,25,149.57158843270875,5.589698076248169
1,26,150.6653981967606,7.132872104644775
1,27,172.1863022241611,8.110161066055298
1,28,161.56290997051462,6.445490121841431
1,29,157.13957137404475,5.175485134124756
1,30,155.85172022292886,5.634859085083008
2,1,59.854596290344254,0.2014360427856445
2,2,58.82125874832251,0.1750321388244629
2,3,59.96385099589306,0.1431670188903808
2,4,54.60075471003434,0.1673982143402099
2,5,53.7909996134743,0.1450700759887695
2,6,68.51365250326552,0.2198519706726074
2,7,50.64216601459559,0.1952087879180908
2,8,48.1339394287606,0.1654138565063476
2,9,51.50577283942377,0.2104690074920654
2,10,68.09785666612248,0.1608858108520507
2,11,57.77564671706448,0.1424648761749267
2,12,60.584703245342816,0.196923017501831
2,13,61.99225773130288,0.2126519680023193
2,14,49.80565743036316,0.1598269939422607
2,15,56.1348180153325,0.1581671237945556
2,16,54.26595315074196,0.1583969593048095
2,17,53.10841821301079,0.1129281520843505
2,18,63.47886329300888,0.1913759708404541
2,19,61.17082817871318,0.1322948932647705
2,20,67.64379998587886,0.1642899513244629
2,21,62.34033055866094,0.1609210968017578
2,22,64.14805702554938,0.170069932937622
2,23,69.24160659030758,0.202894926071167
2,24,62.01410954418957,0.2128169536590576
2,25,63.26271674504641,0.2479219436645507
2,26,61.9167033685907,0.1271009445190429
2,27,51.45622207165568,0.1503689289093017
2,28,59.93667767019955,0.1920368671417236
2,29,59.333854263767904,0.4220850467681885
2,30,60.98393785368355,0.2235817909240722
3,1,316.39948937364153,104.82574701309204
3,2,300.6335283649278,95.81993889808655
3,3,328.176852491846,124.61114192008972
3,4,307.2930209978192,94.55392503738403
3,5,303.30781150963486,128.4805338382721
3,6,299.64635568599965,105.23682689666748
3,7,340.2474431227876,88.94429397583008
3,8,321.76702684059336,84.8407690525055
3,9,333.44506570058536,98.5702919960022
3,10,319.59301955125517,155.60205507278442
3,11,319.93932278051426,113.91106104850769
3,12,319.2959776957951,95.25002598762512
3,13,310.0737520317715,114.69762897491455
3,14,321.1948691195558,100.78827810287476
3,15,298.4348694267591,115.97713899612427
3,16,310.3594536655142,94.10366892814636
3,17,317.3248605041692,98.64557695388794
3,18,342.4049307806841,114.46528482437134
3,19,315.381448593244,129.15971112251282
3,20,315.7556170443115,145.9036090373993
3,21,300.18308323377715,125.26168417930603
3,22,316.387788344893,76.60270714759827
3,23,328.9063341848073,89.7657241821289
3,24,321.0907342936848,183.03339004516602
3,25,325.0815629757908,158.7777361869812
3,26,300.5841155293627,151.61296820640564
3,27,346.2329945106267,101.74356889724731
3,28,330.9250798892646,109.88036799430847
3,29,328.22228097452876,102.0231580734253
3,30,330.6001516165015,94.17835187911987
4,1,158.84852003476695,5.8492958545684814
4,2,170.1418290212114,5.932277202606201
4,3,145.9497220421255,4.522930860519409
4,4,173.58913514691784,7.0077691078186035
4,5,182.04096708058657,6.918859958648682
4,6,176.57415101194485,5.834380865097046
4,7,172.00598415291643,6.7226550579071045
4,8,172.39617268267628,4.771214962005615
4,9,156.4812507481974,4.541182041168213
4,10,140.40000758543886,5.582418918609619
4,11,166.268180242383,5.273723125457764
4,12,177.0144551788907,5.020129919052124
4,13,149.60564805608314,5.01924204826355
4,14,153.96244846546585,5.57466197013855
4,15,155.89496501137322,6.8062050342559814
4,16,157.31018624775484,6.586918115615845
4,17,139.4756697933097,5.982661008834839
4,18,171.38180890130226,5.1476991176605225
4,19,165.4342765489222,5.159719944000244
4,20,150.8852859401261,4.807394027709961
4,21,173.50965804520087,6.2840869426727295
4,22,148.0938176542166,5.138025999069214
4,23,169.44540862905924,5.324671983718872
4,24,156.72264772712631,6.105311155319214
4,25,182.8591211285758,6.26099705696106
4,26,160.66038393607855,4.428233861923218
4,27,149.82935596868973,4.962964057922363
4,28,161.40722955903053,5.051854848861694
4,29,155.3411287242653,5.211676836013794
4,30,156.28447074776116,6.027102947235107
5,1,150.58874157691474,5.431490898132324
5,2,162.85878882805375,4.339201927185059
5,3,158.79934457777674,5.371738910675049
5,4,146.59424520543536,3.7201120853424072
5,5,152.63035126570713,5.054912090301514
5,6,159.13941099653937,6.504427194595337
5,7,150.6934651405887,4.912110090255737
5,8,159.30162636640267,5.687233924865723
5,9,172.59493036905195,4.468894958496094
5,10,156.28890777845345,4.361177206039429
5,11,156.40923997429394,4.817813873291016
5,12,164.4021478201455,4.853986024856567
5,13,151.16171879220732,4.854132890701294
5,14,162.85995822045095,5.421471118927002
5,15,154.84046198491558,5.320966958999634
5,16,161.74875072782882,5.429270029067993
5,17,156.63717956996803,4.9696431159973145
5,18,156.2817065104051,5.5004870891571045
5,19,145.60769153004867,5.316694974899292
5,20,153.68421325905865,5.226824998855591
5,21,157.73167678862532,6.102452993392944
5,22,157.07637064429235,4.986337184906006
5,23,158.84735700511078,4.703495979309082
5,24,161.15550302019966,5.096724033355713
5,25,149.57158843270875,4.505239963531494
5,26,150.6653981967606,5.097109079360962
5,27,172.18630222416098,5.7856481075286865
5,28,161.56290997051462,6.097851037979126
5,29,157.13957137404475,5.106081962585449
5,30,155.85172022292886,4.977076768875122
6,1,155.16027367189932,12.74750590324402
6,2,149.1305440200802,9.51437211036682
6,3,164.23648522032403,8.940892219543457
6,4,161.54036315973448,8.843644142150879
6,5,180.21810851822264,8.301280975341797
6,6,154.72046787743156,8.59131908416748
6,7,160.1500845643969,11.442305088043211
6,8,152.48469587033128,9.419702053070068
6,9,152.9942015818887,8.13344693183899
6,10,150.8163348442107,6.480736970901489
6,11,156.72551450502075,8.926378011703491
6,12,144.82348153212666,8.167814016342163
6,13,164.89061872245972,6.60178017616272
6,14,163.07930057626598,7.505714893341064
6,15,158.06131495475069,7.133478164672852
6,16,166.34191581784822,7.280431032180786
6,17,164.23040990058982,7.913318872451782
6,18,165.53856830222088,7.236642122268677
6,19,154.3246024860029,7.24941611289978
6,20,169.229278155788,10.848698139190674
6,21,153.3680321476582,10.592219114303589
6,22,165.0923980368741,12.53044319152832
6,23,160.14788516460334,7.084728956222534
6,24,155.81338311494088,7.223978042602539
6,25,181.77278775557556,11.72131896018982
6,26,163.1808532876412,11.747658014297484
6,27,167.1955840754662,11.756118059158323
6,28,159.81245918905532,7.514062166213989
6,29,142.21486637959129,7.622529983520508
6,30,154.6729911094454,11.738826036453249
7,1,166.73745982870224,7.929894924163818
7,2,162.69902523269684,10.613056898117064
7,3,165.0167862203494,9.15172004699707
7,4,157.24887895658958,8.232267141342163
7,5,148.10558709657076,9.144076108932495
7,6,158.76411904684693,10.85044002532959
7,7,139.07062567161998,9.88305401802063
7,8,165.8078952909705,8.79071307182312
7,9,163.12001370482838,10.207404136657717
7,10,159.2491395523526,8.651447057723999
7,11,169.25408817133962,8.041009902954102
7,12,145.48235149437514,7.389847993850708
7,13,159.64593471170804,10.410576105117798
7,14,156.14463712160682,16.041409015655518
7,15,144.8568631191173,11.960952043533323
7,16,146.03666805430447,8.58573293685913
7,17,135.68577486803738,9.714202880859377
7,18,156.55771504380124,6.661431074142456
7,19,154.19109272643337,7.842910051345825
7,20,172.8075195354612,13.9319908618927
7,21,159.9902396044168,13.713330030441284
7,22,150.07522438240483,10.910784006118774
7,23,151.26671130153326,9.654487133026125
7,24,145.88286431811707,12.48680305480957
7,25,143.66622260921102,8.375574111938477
7,26,173.44401918220868,7.510739088058472
7,27,161.83207517423276,7.785053968429565
7,28,158.3927868789505,9.142871856689451
7,29,136.08049131666286,10.988195180892944
7,30,173.5340358376855,7.606853008270264
8,1,155.07315369920724,7.344186067581177
8,2,151.1983743063886,6.949036121368408
8,3,160.07062891091954,8.041158199310303
8,4,175.74333428455233,6.687855005264282
8,5,165.7558872437232,8.644876956939697
8,6,149.08203442961053,7.902266025543213
8,7,156.51592051671943,7.045257091522217
8,8,162.23359728324337,9.553523063659668
8,9,162.31091816055638,9.352810144424438
8,10,153.33125643411122,9.1676127910614
8,11,156.75812192422433,9.670708179473875
8,12,176.7132863811429,9.281384944915771
8,13,180.27370518465372,10.644323110580444
8,14,151.28401809141062,11.802690982818604
8,15,147.6197219562679,11.16000509262085
8,16,157.29166369585673,11.060070991516112
8,17,148.10976848398727,8.789853811264038
8,18,156.18002952681755,11.707140922546388
8,19,172.98583900093533,7.4473888874053955
8,20,158.80480081134783,8.258563041687012
8,21,156.94191902237563,10.529819965362549
8,22,158.91171156558312,8.320558071136475
8,23,175.55982683713032,7.712828874588013
8,24,154.0798024782386,10.656085014343262
8,25,158.12279138057212,10.071743965148926
8,26,146.5929444110216,13.976438045501707
8,27,149.9635191400077,18.89386510848999
8,28,150.16197187684634,13.98528003692627
8,29,159.42301069437136,21.138911962509155
8,30,168.28940442740438,12.341814994812012
9,1,174.22802009869017,14.796365022659302
9,2,171.43671546675526,9.782132148742676
9,3,148.30077009609397,15.159451961517334
9,4,171.9575192928909,18.581466913223267
9,5,170.61431840487182,13.860914945602415
9,6,154.41495541149098,15.470609188079834
9,7,153.6063349381891,15.87750506401062
9,8,140.97771384849253,13.96465015411377
9,9,158.50725511497896,15.574755907058716
9,10,179.5492996457561,14.941303968429564
9,11,157.67310249643245,15.442193984985352
9,12,176.16533844682746,13.393642902374268
9,13,156.06461504246667,9.954591035842896
9,14,146.94270390728315,8.677837133407593
9,15,156.13774807760066,9.089812994003296
9,16,160.88261277233653,9.898638010025024
9,17,178.51073918093437,11.415532112121582
9,18,173.61446234599543,11.404923915863035
9,19,148.95311843863726,11.27523708343506
9,20,153.74008856348772,9.777361154556274
9,21,155.39327322853714,9.059062004089355
9,22,184.27705693152453,8.912377119064331
9,23,143.69538992353907,9.827450037002563
9,24,177.2568560865393,11.208059072494509
9,25,166.18427963420172,9.894511938095093
9,26,151.84806117042993,11.15041995048523
9,27,161.24983140378615,7.772355079650879
9,28,152.0367518345486,10.440659999847412
9,29,152.8954592706806,7.296149015426636
9,30,155.08280660890944,10.261981964111328
10,1,166.17962926240372,9.499383926391602
10,2,162.24146384080618,9.948367834091188
10,3,145.66175439879223,9.552058935165403
10,4,149.37210453740104,11.789220094680786
10,5,163.8255677023101,8.766736030578613
10,6,162.7359030823864,11.15050196647644
10,7,167.78763831796016,14.853890180587769
10,8,155.91560015435272,10.84298300743103
10,9,154.3279608272913,10.568150043487549
10,10,169.0384727381575,10.14006495475769
10,11,171.34121196972404,11.589813947677612
10,12,155.27035796511004,11.831485986709597
10,13,151.00621797710988,10.241658926010132
10,14,167.03628866190678,12.387149810791016
10,15,155.28811508153288,11.099361896514893
10,16,166.88323355839256,8.079817056655884
10,17,163.61033215323457,10.884517908096312
10,18,164.75139061291753,10.367953777313232
10,19,150.30800158153363,13.04776906967163
10,20,156.5269215417815,12.631532907485962
10,21,162.91385925949953,11.24512004852295
10,22,167.9466799517416,10.10051703453064
10,23,146.69664713599454,10.214773893356323
10,24,162.88620005233483,13.904561042785645
10,25,150.3477455986876,12.44945478439331
10,26,163.41912090299132,11.627946853637695
10,27,156.65033764614037,13.394623041152954
10,28,151.5194733294096,12.149923086166382
10,29,179.1563137095421,11.726521968841553
10,30,164.39281273705552,9.983394145965576
11,1,172.0123128796132,11.36018681526184
11,2,159.20123301102348,11.702723979949951
11,3,166.25973518488507,8.47704792022705
11,4,156.42486604740682,7.660330057144165
11,5,161.1172419888568,7.454580068588257
11,6,154.12656893909485,7.965271949768066
11,7,154.67480716957851,6.716087818145752
11,8,163.27052058065277,10.577222108840942
11,9,142.08957767827857,6.63034200668335
11,10,145.4074697995949,8.794886112213135
11,11,152.6557964909224,10.581355094909668
11,12,167.91184431779126,8.617447853088379
11,13,154.68304751159005,6.333761215209961
11,14,162.77662670079317,6.876466989517212
11,15,140.95768849907276,6.923082113265991
11,16,157.9257424290557,7.722018957138061
11,17,153.4552969123444,6.3374340534210205
11,18,188.48608133456952,5.548819065093994
11,19,156.8242650801324,7.2377660274505615
11,20,163.08437125613125,11.260288953781128
11,21,158.90044039175604,14.193129062652588
11,22,156.9585072977287,9.746315956115724
11,23,165.7022186397077,6.80746603012085
11,24,154.26696294107722,6.685279130935669
11,25,169.6553535707605,7.604217052459717
11,26,155.30643767661502,7.093010187149048
11,27,165.23957730035022,5.497482061386108
11,28,147.80928997198714,6.614032983779907
11,29,164.93301348309006,6.258816003799439
11,30,157.96768763190727,6.6423540115356445
